keying,mode,family_semantics,severity,threshold_fraction,support_width,family_size,rows,low_count,medium_count,high_count,low_high_estimable,bin_signature
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,3,7,714,0,282,432,False,high:432;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,4,15,660,0,282,378,False,high:378;medium:282
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,2,3,645,0,267,378,False,high:378;medium:267
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,4,11,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,4,5,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,3,4,714,0,438,276,False,high:276;medium:438
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,4,5,660,0,660,0,False,medium:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,2,3,645,0,0,645,False,high:645
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,3,4,714,0,0,714,False,high:714
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,4,7,660,0,0,660,False,high:660
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,4,11,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,4,11,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,at_least_k,0.75,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.75,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.75,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,ledger_failure,at_least_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,at_least_k,0.75,0.5,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,ledger_failure,at_least_k,0.75,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,at_least_k,0.75,0.5,4,11,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,at_least_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,at_least_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,at_least_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
incidence_role_signed,ledger_failure,at_least_k,0.75,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.25,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.25,3,4,714,0,438,276,False,high:276;medium:438
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.25,4,5,660,0,660,0,False,medium:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.5,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.5,4,7,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.25,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.25,3,4,714,0,438,276,False,high:276;medium:438
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.25,4,5,660,0,660,0,False,medium:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.5,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.5,4,7,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.25,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.25,3,4,714,0,438,276,False,high:276;medium:438
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.25,4,5,660,0,660,0,False,medium:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.5,2,3,645,0,0,645,False,high:645
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.5,4,7,660,0,0,660,False,high:660
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.75,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.75,3,1,714,426,288,0,False,low:426;medium:288
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.25,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.5,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.5,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.5,4,11,660,0,0,660,False,high:660
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.75,1,1,1581,933,648,0,False,low:933;medium:648
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.25,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.5,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.5,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.5,3,4,714,0,0,714,False,high:714
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.5,4,11,660,0,0,660,False,high:660
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.75,1,1,1581,931,650,0,False,low:931;medium:650
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.75,2,1,645,381,264,0,False,low:381;medium:264
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.75,3,1,714,429,285,0,False,low:429;medium:285
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.75,4,5,660,0,0,660,False,high:660
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.25,1,1,1581,927,654,0,False,low:927;medium:654
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.25,2,3,645,0,267,378,False,high:378;medium:267
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.25,3,7,714,0,282,432,False,high:432;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.25,4,15,660,0,282,378,False,high:378;medium:282
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.5,1,1,1581,927,654,0,False,low:927;medium:654
