keying,mode,family_semantics,severity,threshold_fraction,matching_level,rows,low_count,high_count,paired_count,low_rescue,high_rescue,low_minus_high_gap,stratum_estimable,support_width,family_size
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.5,width_family_size,714,0,714,0,,0.16946778711484595,,False,3,4
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.5,width_family_size,660,0,660,0,,0.24545454545454545,,False,4,11
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.5,0.75,width_family_size,660,0,660,0,,0.1787878787878788,,False,4,5
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.25,width_family_size,645,0,378,0,,0.14814814814814814,,False,2,3
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.25,width_family_size,714,0,432,0,,0.36342592592592593,,False,3,7
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.25,width_family_size,660,0,378,0,,0.4497354497354497,,False,4,15
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.5,width_family_size,645,0,378,0,,0.14814814814814814,,False,2,3
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.5,width_family_size,714,0,714,0,,0.1722689075630252,,False,3,4
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.5,width_family_size,660,0,660,0,,0.3712121212121212,,False,4,11
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,ledger_failure,at_least_k,0.75,0.75,width_family_size,660,0,660,0,,0.1621212121212121,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.25,width_family_size,645,0,645,0,,0.13178294573643412,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.25,width_family_size,714,0,276,0,,0.19927536231884058,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.5,width_family_size,645,0,645,0,,0.13178294573643412,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.5,width_family_size,714,0,714,0,,0.08403361344537816,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.5,width_family_size,660,0,660,0,,0.13787878787878788,,False,4,7
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.25,0.75,width_family_size,660,0,660,0,,0.07424242424242425,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.25,width_family_size,645,0,645,0,,0.2589147286821705,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.25,width_family_size,714,0,276,0,,0.2971014492753623,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,width_family_size,645,0,645,0,,0.2589147286821705,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,width_family_size,714,0,714,0,,0.16946778711484595,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,width_family_size,660,0,660,0,,0.29848484848484846,,False,4,7
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,width_family_size,660,0,660,0,,0.1787878787878788,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,width_family_size,645,0,645,0,,0.15503875968992248,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,width_family_size,714,0,276,0,,0.286231884057971,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,width_family_size,645,0,645,0,,0.15503875968992248,,False,2,3
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,width_family_size,714,0,714,0,,0.1722689075630252,,False,3,4
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,width_family_size,660,0,660,0,,0.35,,False,4,7
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,width_family_size,660,0,660,0,,0.1621212121212121,,False,4,5
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,width_family_size,645,0,378,0,,0.12962962962962962,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,width_family_size,714,0,432,0,,0.1574074074074074,,False,3,7
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,width_family_size,660,0,378,0,,0.19576719576719576,,False,4,15
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,width_family_size,645,0,378,0,,0.12962962962962962,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,width_family_size,714,0,714,0,,0.11624649859943978,,False,3,4
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,width_family_size,660,0,660,0,,0.10151515151515152,,False,4,11
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,width_family_size,660,0,660,0,,0.09242424242424242,,False,4,5
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,width_family_size,645,0,378,0,,0.16666666666666666,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,width_family_size,714,0,432,0,,0.31712962962962965,,False,3,7
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,width_family_size,660,0,378,0,,0.3412698412698413,,False,4,15
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,width_family_size,645,0,378,0,,0.16666666666666666,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,width_family_size,714,0,714,0,,0.18627450980392157,,False,3,4
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,width_family_size,660,0,660,0,,0.23030303030303031,,False,4,11
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,width_family_size,660,0,660,0,,0.15,,False,4,5
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,width_family_size,645,0,378,0,,0.164021164021164,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,width_family_size,714,0,432,0,,0.31712962962962965,,False,3,7
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,width_family_size,660,0,378,0,,0.3915343915343915,,False,4,15
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,width_family_size,645,0,378,0,,0.164021164021164,,False,2,3
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,width_family_size,714,0,714,0,,0.18627450980392157,,False,3,4
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,width_family_size,660,0,660,0,,0.37424242424242427,,False,4,11
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,width_family_size,660,0,660,0,,0.19090909090909092,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,width_family_size,645,0,645,0,,0.14108527131782947,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,width_family_size,714,0,276,0,,0.17028985507246377,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,width_family_size,645,0,645,0,,0.14108527131782947,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,width_family_size,714,0,714,0,,0.11624649859943978,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,width_family_size,660,0,660,0,,0.14393939393939395,,False,4,7
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,width_family_size,660,0,660,0,,0.09242424242424242,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,width_family_size,645,0,645,0,,0.19069767441860466,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,width_family_size,714,0,276,0,,0.26811594202898553,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,width_family_size,645,0,645,0,,0.19069767441860466,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,width_family_size,714,0,714,0,,0.18627450980392157,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,width_family_size,660,0,660,0,,0.28484848484848485,,False,4,7
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,width_family_size,660,0,660,0,,0.15,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,width_family_size,645,0,645,0,,0.17364341085271318,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,width_family_size,714,0,276,0,,0.41304347826086957,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,width_family_size,645,0,645,0,,0.17364341085271318,,False,2,3
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,width_family_size,714,0,714,0,,0.18627450980392157,,False,3,4
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,width_family_size,660,0,660,0,,0.3515151515151515,,False,4,7
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,width_family_size,660,0,660,0,,0.19090909090909092,,False,4,5
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,width_family_size,714,0,432,0,,0.0,,False,3,7
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,width_family_size,660,0,378,0,,0.0,,False,4,15
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,width_family_size,660,0,660,0,,0.0,,False,4,11
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,width_family_size,714,0,432,0,,0.0,,False,3,7
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,width_family_size,660,0,378,0,,0.0,,False,4,15
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,width_family_size,660,0,660,0,,0.0,,False,4,11
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,width_family_size,714,0,432,0,,0.0,,False,3,7
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,width_family_size,660,0,378,0,,0.0,,False,4,15
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,width_family_size,645,0,378,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,width_family_size,660,0,660,0,,0.0,,False,4,11
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,width_family_size,714,0,276,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,width_family_size,660,0,660,0,,0.0,,False,4,7
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,width_family_size,714,0,276,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,width_family_size,660,0,660,0,,0.0,,False,4,7
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,width_family_size,714,0,276,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,width_family_size,660,0,0,0,,,,False,4,5
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,width_family_size,645,0,645,0,,0.0,,False,2,3
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,width_family_size,714,0,714,0,,0.0,,False,3,4
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,width_family_size,660,0,660,0,,0.0,,False,4,7
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,width_family_size,1581,927,0,0,0.0,,,False,1,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,width_family_size,714,426,0,0,0.0,,,False,3,1
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,width_family_size,660,0,660,0,,0.0,,False,4,5
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,width_family_size,1581,933,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,width_family_size,645,0,378,0,,0.12433862433862433,,False,2,3
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,width_family_size,714,0,432,0,,0.14583333333333334,,False,3,7
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,width_family_size,660,0,378,0,,0.15343915343915343,,False,4,15
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,width_family_size,1581,933,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,width_family_size,645,0,378,0,,0.12433862433862433,,False,2,3
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,width_family_size,714,0,714,0,,0.08403361344537816,,False,3,4
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,width_family_size,660,0,660,0,,0.10303030303030303,,False,4,11
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,width_family_size,1581,933,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,width_family_size,660,0,660,0,,0.07424242424242425,,False,4,5
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,width_family_size,1581,931,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,width_family_size,645,0,378,0,,0.25132275132275134,,False,2,3
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,width_family_size,714,0,432,0,,0.2847222222222222,,False,3,7
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,width_family_size,660,0,378,0,,0.2857142857142857,,False,4,15
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,width_family_size,1581,931,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,width_family_size,645,0,378,0,,0.25132275132275134,,False,2,3
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,width_family_size,714,0,714,0,,0.16946778711484595,,False,3,4
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,width_family_size,660,0,660,0,,0.24545454545454545,,False,4,11
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,width_family_size,1581,931,0,0,0.0,,,False,1,1
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,width_family_size,645,381,0,0,0.0,,,False,2,1
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,width_family_size,714,429,0,0,0.0,,,False,3,1
